Category	Title	Link	SKU	Price	Image	UPC	Brand	Recommended Browse Node	Description	Manufacturer	Mfr part number	Shipping Cost	Model Number	Shipping Weight	Bullet point1	Bullet point2	Bullet point3	Bullet point4	Bullet point5	Keywords1	Keywords2	Keywords3	Keywords4
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-29GY Inkjet Cartridge Gray	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-29GY&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-29GY	13.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-29GY.jpg		Canon	172640	Compatible Canon PGI-29GY Gray Ink Cartridge for Pixma Pro-1	CompAndSave.com	PGI-29GY	3.99	PGI-29GY	0.186875	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Gray Color	880 Page Yield @ 5%	Canon	PGI-29GY	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-29LGY Inkjet Cartridge Light Gray	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-29LGY&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-29LGY	13.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-29LGY.jpg		Canon	172640	Compatible Canon PGI-29LGY Light Gray Ink Cartridge for Pixma Pro-1	CompAndSave.com	PGI-29LGY	3.99	PGI-29LGY	0.18625	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Light Gray Color	880 Page Yield @ 5%	Canon	PGI-29LGY	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-29M Inkjet Cartridge Magenta	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-29M&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-29M	13.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-29M.jpg		Canon	172640	Compatible Canon PGI-29M Magenta Ink Cartridge for Pixma Pro-1	CompAndSave.com	PGI-29M	3.99	PGI-29M	0.186875	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Magenta Color	880 Page Yield @ 5%	Canon	PGI-29M	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-29MBK Inkjet Cartridge Matte Black	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-29MBK&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-29MBK	13.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-29MBK.jpg		Canon	172640	Compatible Canon PGI-29MBK Matte Black Ink Cartridge for Pixma Pro-1	CompAndSave.com	PGI-29MBK	3.99	PGI-29MBK	0.188125	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Matte Black Color	880 Page Yield @ 5%	Canon	PGI-29MBK	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-29PBK Inkjet Cartridge Photo Black	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-29PBK&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-29PBK	13.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-29PBK.jpg		Canon	172640	Compatible Canon PGI-29PBK Photo Black Ink Cartridge for Pixma Pro-1	CompAndSave.com	PGI-29PBK	3.99	PGI-29PBK	0.1875	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Photo Black Color	880 Page Yield @ 5%	Canon	PGI-29PBK	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-29PC Inkjet Cartridge Photo Cyan	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-29PC&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-29PC	13.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-29PC.jpg		Canon	172640	Compatible Canon PGI-29PC Photo Cyan Ink Cartridge for Pixma Pro-1	CompAndSave.com	PGI-29PC	3.99	PGI-29PC	0.1875	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Photo Cyan Color	880 Page Yield @ 5%	Canon	PGI-29PC	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-29PM Inkjet Cartridge Photo Magenta	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-29PM&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-29PM	13.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-29PM.jpg		Canon	172640	Compatible Canon PGI-29PM Photo Magenta Ink Cartridge for Pixma Pro-1	CompAndSave.com	PGI-29PM	3.99	PGI-29PM	0.1875	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Photo Magenta Color	880 Page Yield @ 5%	Canon	PGI-29PM	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-29R Inkjet Cartridge Red	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-29R&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-29R	13.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-29R.jpg		Canon	172640	Compatible Canon PGI-29R Red Ink Cartridge for Pixma Pro-1	CompAndSave.com	PGI-29R	3.99	PGI-29R	0.1875	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Red Color	880 Page Yield @ 5%	Canon	PGI-29R	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-29Y Inkjet Cartridge Yellow	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-29Y&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-29Y	13.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-29Y.jpg		Canon	172640	Compatible Canon PGI-29Y Yellow Ink Cartridge for Pixma Pro-1	CompAndSave.com	PGI-29Y	3.99	PGI-29Y	0.18125	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Yellow Color	880 Page Yield @ 5%	Canon	PGI-29Y	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-35 Inkjet Cartridge Black	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-35&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-35	4.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-35.jpg		Canon	172640	(With Chip) Compatible Canon PGI-35 Black Inkjet Cartridge for Canon Pixma Printers	CompAndSave.com	PGI-35	3.99	PGI-35	0.06	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Black Color	880 Page Yield @ 5%	Canon	PGI-35	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-5Bk Inkjet Cartridge Black	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-5BK&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-5BK	4.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-5BK.jpg		Canon	172640	(With Chip) New Compatible Canon PGI5 Series (PGI5BK Pigment Black) PGI-5BK High Capacity Inkjet Cartridge for Pixma Printers	CompAndSave.com	PGI-5BK	3.99	PGI-5BK	0.13125	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Pigment Black (Thick black in size) Color	650 Page Yield @ 5%	Canon	PGI-5BK	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-7BK Inkjet Cartridge Black	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-7BK&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-7BK	6.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-7BK.jpg		Canon	172640	(With Chip) Canon PGI-7Bk Black Compatible Inkjet Cartridge for Pixma MX7600	CompAndSave.com	PGI-7BK	3.99	PGI-7BK	0.128125	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Black Color	650 Page Yield @ 5%	Canon	PGI-7BK	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-9C Inkjet Cartridge Cyan	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-9C&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-9C	6.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-9C.jpg		Canon	172640	(With Chip) Canon PGI-9C Cyan Compatible Inkjet Cartridge for Pixma MX7600 & Pro9500	CompAndSave.com	PGI-9C	3.99	PGI-9C	0.09	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Cyan Color	650 Page Yield @ 5%	Canon	PGI-9C	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-9G Inkjet Cartridge Green	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-9G&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-9G	6.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-9G.jpg		Canon	172640	(With Chip) Canon PGI-9G Green Compatible Inkjet Cartridge for Pixma Pro9500	CompAndSave.com	PGI-9G	3.99	PGI-9G	0.09	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Green Color	650 Page Yield @ 5%	Canon	PGI-9G	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-9GY Inkjet Cartridge Gray	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-9GY&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-9GY	6.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-9GY.jpg		Canon	172640	(With Chip) Canon PGI-9GY Gray Compatible Inkjet Cartridge for Pixma Pro9500	CompAndSave.com	PGI-9GY	3.99	PGI-9GY	0.09	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Gray Color	650 Page Yield @ 5%	Canon	PGI-9GY	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-9M Inkjet Cartridge Magenta	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-9M&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-9M	6.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-9M.jpg		Canon	172640	(With Chip) Canon PGI-9M Magenta Compatible Inkjet Cartridge for Pixma MX7600 & Pro9500	CompAndSave.com	PGI-9M	3.99	PGI-9M	0.0825	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Magenta Color	650 Page Yield @ 5%	Canon	PGI-9M	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-9MBK Inkjet Cartridge Matte Black	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-9MBK&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-9MBK	6.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-9MBK.jpg		Canon	172640	(With Chip) Canon PGI-9MBK Matte Black Compatible Inkjet Cartridge for Pixma Pro9500	CompAndSave.com	PGI-9MBK	3.99	PGI-9MBK	0.09	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Matte Black Color	650 Page Yield @ 5%	Canon	PGI-9MBK	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-9PBK Inkjet Cartridge Photo Black	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-9PBK&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-9PBK	6.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-9PBK.jpg		Canon	172640	(With Chip) Canon PGI-9PBK Photo Black Compatible Inkjet Cartridge for Pixma MX7600 & Pro9500	CompAndSave.com	PGI-9PBK	3.99	PGI-9PBK	0.081875	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Photo Black Color	650 Page Yield @ 5%	Canon	PGI-9PBK	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-9PC Inkjet Cartridge Photo Cyan	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-9PC&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-9PC	6.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-9PC.jpg		Canon	172640	(With Chip) Canon PGI-9PC Photo Cyan Compatible Inkjet Cartridge for Pixma Pro9500	CompAndSave.com	PGI-9PC	3.99	PGI-9PC	0.081875	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Photo Cyan Color	650 Page Yield @ 5%	Canon	PGI-9PC	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-9PM Inkjet Cartridge Photo Magenta	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-9PM&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-9PM	6.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-9PM.jpg		Canon	172640	(With Chip) Canon PGI-9PM Photo Magenta Compatible Inkjet Cartridge for Pixma Pro9500	CompAndSave.com	PGI-9PM	3.99	PGI-9PM	0.09	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Photo Magenta Color	650 Page Yield @ 5%	Canon	PGI-9PM	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-9R Inkjet Cartridge Red	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-9R&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-9R	6.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-9R.jpg		Canon	172640	(With Chip) Canon PGI-9R Red Compatible Inkjet Cartridge for Pixma Pro9500	CompAndSave.com	PGI-9R	3.99	PGI-9R	0.090625	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Red Color	650 Page Yield @ 5%	Canon	PGI-9R	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Canon PGI-9Y Inkjet Cartridge Yellow	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-PGI-9Y&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-PGI-9Y	6.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-PGI-9Y.jpg		Canon	172640	(With Chip) Canon PGI-9Y Yellow Compatible Inkjet Cartridge for Pixma MX7600 & Pro9500	CompAndSave.com	PGI-9Y	3.99	PGI-9Y	0.078125	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Yellow Color	650 Page Yield @ 5%	Canon	PGI-9Y	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Dell 2T2PT (Series 34) EHY Black Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Dell-2T2PT&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Dell-2T2PT	6.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Dell-2T2PT.jpg		Dell	172640	Compatible (Series 34) Extra High Yield Black Ink Cartridge 2T2PT for Dell V525w & V725w Printers	CompAndSave.com	2T2PT	3.99	2T2PT	0.135625	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Black Color	750 Page Yield @ 5%	Dell	2T2PT	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Dell 4W8HJ (Series 31) Yellow Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Dell-4W8HJ&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Dell-4W8HJ	6.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Dell-4W8HJ.jpg		Dell	172640	Compatible (Series 31) Yellow Ink Cartridge 4W8HJ for Dell V525w & V725w Printers	CompAndSave.com	4W8HJ	3.99	4W8HJ	0.091875	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Yellow Color	700 Page Yield @ 5%	Dell	4W8HJ	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Dell 6M6FG (Series 33) EHY Magenta Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Dell-6M6FG&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Dell-6M6FG	6.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Dell-6M6FG.jpg		Dell	172640	Compatible (Series 33) Extra High Yield Magenta Ink Cartridge 6M6FG for Dell V525w & V725w Printers	CompAndSave.com	6M6FG	3.99	6M6FG	0.09125	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Magenta Color	700 Page Yield @ 5%	Dell	6M6FG	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Dell 7Y743 (Series 2) Black Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Dell-7Y743&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Dell-7Y743	14.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Dell-7Y743.jpg		Dell	172640	Replacement for Dell Black X0502 / 7Y743 (Series 2) Inkjet Cartridge	CompAndSave.com	7Y743	3.99	7Y743	0.1375	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Black Color	600 Page Yield @ 5%	Dell	7Y743	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Dell 7Y745 (Series 2) Tri-Color Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Dell-7Y745&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Dell-7Y745	15.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Dell-7Y745.jpg		Dell	172640	Replacement for Dell Color X0504 / 7Y745 (Series 2) Inkjet Cartridge	CompAndSave.com	7Y745	3.99	7Y745	0.145625	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Tri-Color	450 Page Yield @ 5%	Dell	7Y745	ink	ink cartridges
Electronics  > Computers & Accessories  > Cables & Accessories  > Printer Ink & Toner  > Inkjet Printer Ink	Dell 8C4HK (Series 31) Cyan Ink cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Dell-8C4HK&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Dell-8C4HK	6.9900	http://www.compandsave.com/v/vspfiles/photos/original/INK-Dell-8C4HK.jpg		Dell	172640	Compatible (Series 31) Cyan Ink Cartridge 8C4HK for Dell V525w & V725w Printers	CompAndSave.com	8C4HK	3.99	8C4HK	0.09125	One year money back guarantee!	Save an extra 10% off now	Free shipping for orders above $50	Cyan Color	700 Page Yield @ 5%	Dell	8C4HK	ink	ink cartridges
